Station,Date,Depth,Parameter,Value,Unit,VQ
121,'08/24/2016',0.5,"Temperature, water",31.8,deg C,NA
121,'08/24/2016',0.5,pH,8.25,None,NA
121,'08/24/2016',0.5,Turbidity,0.6,NTU,NA
121,'08/24/2016',0.5,Phosphorus as P,0.033,mg/l,NA
38,'08/24/2016',0.5,Dissolved oxygen (DO),5.76,mg/l,NA
38,'08/24/2016',0.5,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",0.281,mg/l,NA
38,'08/24/2016',0.5,"Phosphorus, orthophosphate as P",0.008,mg/l,I
38,'08/24/2016',0.5,Turbidity,0.7,NTU,NA
38,'08/24/2016',0.5,"Chlorophyll a, corrected for pheophytin",2.02,mg/m3,NA
38,'08/24/2016',0.5,"Temperature, water",31.4,deg C,NA
38,'08/24/2016',0.5,"Nitrogen, Kjeldahl",0.375,mg/l,NA
38,'08/24/2016',0.5,Salinity,32.8,ppth,NA
38,'08/24/2016',0.5,Phosphorus as P,0.168,mg/l,NA
38,'08/24/2016',0.5,pH,8.04,None,NA
38,'08/24/2016',0.5,"Nitrogen, ammonia (NH3) + ammonium (NH4)",0.042,mg/l,I
64,'08/24/2016',0.5,"Nitrogen, Kjeldahl",0.767,mg/l,NA
64,'08/24/2016',0.5,"Temperature, water",31.1,deg C,NA
64,'08/24/2016',0.5,"Nitrogen, ammonia (NH3) + ammonium (NH4)",0.022,mg/l,I
64,'08/24/2016',0.5,"Phosphorus, orthophosphate as P",0.005,mg/l,U
64,'08/24/2016',0.5,Phosphorus as P,0.047,mg/l,NA
64,'08/24/2016',0.5,pH,7.81,None,NA
64,'08/24/2016',0.5,Turbidity,4.4,NTU,NA
64,'08/24/2016',0.5,Salinity,1.15,ppth,NA
64,'08/24/2016',0.5,Dissolved oxygen (DO),6.67,mg/l,NA
64,'08/24/2016',0.5,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",0.004,mg/l,I
64,'08/24/2016',0.5,"Chlorophyll a, corrected for pheophytin",34.5,mg/m3,NA
39,'08/24/2016',0.5,pH,7.94,None,NA
39,'08/24/2016',0.5,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",0.317,mg/l,NA
39,'08/24/2016',0.5,"Nitrogen, ammonia (NH3) + ammonium (NH4)",0.034,mg/l,I
39,'08/24/2016',0.5,Turbidity,0.65,NTU,NA
39,'08/24/2016',0.5,"Temperature, water",32,deg C,NA
39,'08/24/2016',0.5,Salinity,31.5,ppth,NA
39,'08/24/2016',0.5,Phosphorus as P,0.155,mg/l,NA
39,'08/24/2016',0.5,Dissolved oxygen (DO),5,mg/l,NA
39,'08/24/2016',0.5,"Chlorophyll a, corrected for pheophytin",1.4,mg/m3,NA
39,'08/24/2016',0.5,"Nitrogen, Kjeldahl",0.329,mg/l,NA
39,'08/24/2016',0.5,"Phosphorus, orthophosphate as P",0.005,mg/l,U
16,'08/24/2016',0.5,"Nitrogen, ammonia (NH3) + ammonium (NH4)",0.036,mg/l,I
16,'08/24/2016',0.5,"Temperature, water",31.9,deg C,NA
16,'08/24/2016',0.5,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",0.471,mg/l,NA
16,'08/24/2016',0.5,"Phosphorus, orthophosphate as P",0.008,mg/l,I
16,'08/24/2016',0.5,"Nitrogen, Kjeldahl",0.832,mg/l,NA
16,'08/24/2016',0.5,"Chlorophyll a, corrected for pheophytin",32.3,mg/m3,NA
16,'08/24/2016',0.5,Phosphorus as P,0.04,mg/l,NA
16,'08/24/2016',0.5,Dissolved oxygen (DO),6,mg/l,NA
16,'08/24/2016',0.5,Turbidity,2.8,NTU,NA
16,'08/24/2016',0.5,Salinity,5.29,ppth,NA
16,'08/24/2016',0.5,pH,7.8,None,NA
6,'08/24/2016',0.5,"Temperature, water",32.3,deg C,NA
40,'08/24/2016',0.5,Salinity,30.5,ppth,NA
40,'08/24/2016',0.5,"Nitrogen, Kjeldahl",0.331,mg/l,NA
40,'08/24/2016',0.5,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",0.201,mg/l,NA
40,'08/24/2016',0.5,Phosphorus as P,0.129,mg/l,NA
40,'08/24/2016',0.5,Turbidity,1.2,NTU,NA
40,'08/24/2016',0.5,"Chlorophyll a, corrected for pheophytin",1.35,mg/m3,NA
40,'08/24/2016',0.5,"Nitrogen, ammonia (NH3) + ammonium (NH4)",0.03,mg/l,I
40,'08/24/2016',0.5,"Temperature, water",31.5,deg C,NA
40,'08/24/2016',0.5,"Phosphorus, orthophosphate as P",0.006,mg/l,I
40,'08/24/2016',0.5,Dissolved oxygen (DO),4.44,mg/l,NA
40,'08/24/2016',0.5,pH,7.85,None,NA
6,'08/24/2016',0.5,Dissolved oxygen (DO),3.77,mg/l,NA
6,'08/24/2016',0.5,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",0.38,mg/l,NA
6,'08/24/2016',0.5,pH,7.67,None,NA
6,'08/24/2016',0.5,Salinity,0.26,ppth,NA
6,'08/24/2016',0.5,Phosphorus as P,0.03,mg/l,I
6,'08/24/2016',0.5,"Nitrogen, ammonia (NH3) + ammonium (NH4)",0.048,mg/l,I
6,'08/24/2016',0.5,"Nitrogen, Kjeldahl",1.43,mg/l,NA
40,'08/24/2016',0.5,Turbidity,1.1,NTU,NA
40,'08/24/2016',0.5,Dissolved oxygen (DO),4.57,mg/l,NA
40,'08/24/2016',0.5,"Phosphorus, orthophosphate as P",0.008,mg/l,I
40,'08/24/2016',0.5,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",0.22,mg/l,NA
40,'08/24/2016',0.5,Phosphorus as P,0.16,mg/l,NA
40,'08/24/2016',0.5,"Nitrogen, Kjeldahl",0.336,mg/l,NA
40,'08/24/2016',0.5,Salinity,30.5,ppth,NA
40,'08/24/2016',0.5,pH,7.84,None,NA
40,'08/24/2016',0.5,"Nitrogen, ammonia (NH3) + ammonium (NH4)",0.029,mg/l,I
40,'08/24/2016',0.5,"Chlorophyll a, corrected for pheophytin",1.26,mg/m3,NA
40,'08/24/2016',0.5,"Temperature, water",31.5,deg C,NA
15,'08/24/2016',0.5,"Nitrogen, Kjeldahl",1.1,mg/l,NA
15,'08/24/2016',0.5,"Nitrogen, ammonia (NH3) + ammonium (NH4)",0.077,mg/l,NA
15,'08/24/2016',0.5,"Temperature, water",32.6,deg C,NA
15,'08/24/2016',0.5,pH,7.68,None,NA
15,'08/24/2016',0.5,Turbidity,1.2,NTU,NA
15,'08/24/2016',0.5,Phosphorus as P,0.041,mg/l,NA
15,'08/24/2016',0.5,"Phosphorus, orthophosphate as P",0.016,mg/l,I
15,'08/24/2016',0.5,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",0.379,mg/l,NA
15,'08/24/2016',0.5,Salinity,3.68,ppth,NA
15,'08/24/2016',0.5,"Chlorophyll a, corrected for pheophytin",4.78,mg/m3,NA
15,'08/24/2016',0.5,Dissolved oxygen (DO),4.56,mg/l,NA
41,'08/24/2016',0.5,Dissolved oxygen (DO),5.3,mg/l,NA
41,'08/24/2016',0.5,"Chlorophyll a, corrected for pheophytin",4.57,mg/m3,NA
41,'08/24/2016',0.5,Phosphorus as P,0.112,mg/l,NA
41,'08/24/2016',0.5,"Nitrogen, ammonia (NH3) + ammonium (NH4)",0.032,mg/l,I
41,'08/24/2016',0.5,Salinity,26.3,ppth,NA
41,'08/24/2016',0.5,pH,7.71,None,NA
41,'08/24/2016',0.5,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",0.128,mg/l,NA
41,'08/24/2016',0.5,"Phosphorus, orthophosphate as P",0.006,mg/l,I
41,'08/24/2016',0.5,"Nitrogen, Kjeldahl",0.414,mg/l,NA
41,'08/24/2016',0.5,Turbidity,0.6,NTU,NA
41,'08/24/2016',0.5,"Temperature, water",32.1,deg C,NA
19,'08/24/2016',0.5,"Temperature, water",32.6,deg C,NA
19,'08/24/2016',0.5,Dissolved oxygen (DO),4.11,mg/l,NA
19,'08/24/2016',0.5,"Nitrogen, ammonia (NH3) + ammonium (NH4)",0.086,mg/l,NA
19,'08/24/2016',0.5,"Phosphorus, orthophosphate as P",0.02,mg/l,I
19,'08/24/2016',0.5,Salinity,2.02,ppth,NA
19,'08/24/2016',0.5,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",0.436,mg/l,NA
19,'08/24/2016',0.5,"Nitrogen, Kjeldahl",1.21,mg/l,NA
19,'08/24/2016',0.5,Phosphorus as P,0.048,mg/l,NA
19,'08/24/2016',0.5,pH,7.42,None,NA
19,'08/24/2016',0.5,Turbidity,1.1,NTU,NA
19,'08/24/2016',0.5,"Chlorophyll a, corrected for pheophytin",5.1,mg/m3,NA
8,'08/23/2016',0.5,Phosphorus as P,0.009,mg/l,I
8,'08/23/2016',0.5,Turbidity,0.65,NTU,NA
8,'08/23/2016',0.5,"Chlorophyll a, corrected for pheophytin",1.44,mg/m3,NA
8,'08/23/2016',0.5,"Nitrogen, Kjeldahl",1.46,mg/l,NA
8,'08/23/2016',0.5,Dissolved oxygen (DO),1.55,mg/l,J
8,'08/23/2016',0.5,"Nitrogen, ammonia (NH3) + ammonium (NH4)",0.043,mg/l,I
8,'08/23/2016',0.5,pH,7.52,None,NA
8,'08/23/2016',0.5,"Temperature, water",32.5,deg C,NA
8,'08/23/2016',0.5,"Phosphorus, orthophosphate as P",0.008,mg/l,I
8,'08/23/2016',0.5,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",0.006,mg/l,I
8,'08/23/2016',0.5,Salinity,0.26,ppth,NA
89,'08/23/2016',0.5,Turbidity,0.7,NTU,NA
89,'08/23/2016',0.5,"Nitrogen, Kjeldahl",1.51,mg/l,NA
89,'08/23/2016',0.5,"Nitrogen, ammonia (NH3) + ammonium (NH4)",0.033,mg/l,I
89,'08/23/2016',0.5,"Temperature, water",32.7,deg C,NA
89,'08/23/2016',0.5,Phosphorus as P,0.026,mg/l,I
89,'08/23/2016',0.5,"Chlorophyll a, corrected for pheophytin",3.23,mg/m3,NA
89,'08/23/2016',0.5,Dissolved oxygen (DO),2.86,mg/l,J
89,'08/23/2016',0.5,Salinity,0.26,ppth,NA
89,'08/23/2016',0.5,pH,7.52,None,NA
89,'08/23/2016',0.5,"Phosphorus, orthophosphate as P",0.006,mg/l,I
89,'08/23/2016',0.5,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",0.005,mg/l,I
122,'08/23/2016',0.5,Phosphorus as P,0.021,mg/l,I
122,'08/23/2016',0.5,Dissolved oxygen (DO),2.7,mg/l,NA
122,'08/23/2016',0.5,"Nitrogen, ammonia (NH3) + ammonium (NH4)",0.179,mg/l,NA
122,'08/23/2016',0.5,"Nitrogen, Kjeldahl",1.81,mg/l,NA
122,'08/23/2016',0.5,"Phosphorus, orthophosphate as P",0.006,mg/l,U
122,'08/23/2016',0.5,Turbidity,1,NTU,NA
122,'08/23/2016',0.5,Salinity,0.37,ppth,NA
122,'08/23/2016',0.5,pH,7.97,None,NA
122,'08/23/2016',0.5,"Temperature, water",32.3,deg C,NA
122,'08/23/2016',0.5,"Chlorophyll a, corrected for pheophytin",2.72,mg/m3,NA
122,'08/23/2016',0.5,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",0.206,mg/l,NA
111,'08/23/2016',0.5,"Temperature, water",32.7,deg C,NA
111,'08/23/2016',0.5,Salinity,8.36,ppth,NA
111,'08/23/2016',0.5,"Nitrogen, ammonia (NH3) + ammonium (NH4)",0.051,mg/l,I
111,'08/23/2016',0.5,"Phosphorus, orthophosphate as P",0.023,mg/l,I
111,'08/23/2016',0.5,Phosphorus as P,0.059,mg/l,NA
111,'08/23/2016',0.5,Turbidity,1.2,NTU,NA
111,'08/23/2016',0.5,"Chlorophyll a, corrected for pheophytin",5.34,mg/m3,NA
111,'08/23/2016',0.5,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",0.474,mg/l,NA
111,'08/23/2016',0.5,pH,7.62,None,NA
111,'08/23/2016',0.5,Dissolved oxygen (DO),4.17,mg/l,NA
111,'08/23/2016',0.5,"Nitrogen, Kjeldahl",0.805,mg/l,NA
4,'08/23/2016',0.5,pH,7.64,None,NA
4,'08/23/2016',0.5,"Nitrogen, Kjeldahl",1.46,mg/l,NA
4,'08/23/2016',0.5,Turbidity,0.6,NTU,NA
4,'08/23/2016',0.5,"Chlorophyll a, corrected for pheophytin",1.83,mg/m3,NA
4,'08/23/2016',0.5,Salinity,0.34,ppth,NA
4,'08/23/2016',0.5,Dissolved oxygen (DO),4.19,mg/l,J
4,'08/23/2016',0.5,"Nitrogen, ammonia (NH3) + ammonium (NH4)",0.085,mg/l,NA
4,'08/23/2016',0.5,"Phosphorus, orthophosphate as P",0.008,mg/l,I
4,'08/23/2016',0.5,"Temperature, water",32.5,deg C,NA
4,'08/23/2016',0.5,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",0.01,mg/l,I
4,'08/23/2016',0.5,Phosphorus as P,0.014,mg/l,I
4,'08/23/2016',0.5,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",0.011,mg/l,I
112,'08/23/2016',0.5,Phosphorus as P,0.061,mg/l,NA
112,'08/23/2016',0.5,Salinity,7.51,ppth,NA
112,'08/23/2016',0.5,pH,7.61,None,NA
112,'08/23/2016',0.5,"Nitrogen, ammonia (NH3) + ammonium (NH4)",0.053,mg/l,I
112,'08/23/2016',0.5,"Nitrogen, Kjeldahl",0.781,mg/l,NA
112,'08/23/2016',0.5,Dissolved oxygen (DO),3.92,mg/l,NA
112,'08/23/2016',0.5,"Temperature, water",32.5,deg C,NA
112,'08/23/2016',0.5,Turbidity,1.2,NTU,NA
112,'08/23/2016',0.5,"Phosphorus, orthophosphate as P",0.027,mg/l,NA
112,'08/23/2016',0.5,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",0.511,mg/l,NA
112,'08/23/2016',0.5,"Chlorophyll a, corrected for pheophytin",4.14,mg/m3,NA
4,'08/23/2016',0.5,Salinity,0.34,ppth,NA
4,'08/23/2016',0.5,Dissolved oxygen (DO),4.17,mg/l,J
4,'08/23/2016',0.5,Phosphorus as P,0.015,mg/l,I
4,'08/23/2016',0.5,"Phosphorus, orthophosphate as P",0.008,mg/l,I
4,'08/23/2016',0.5,"Nitrogen, ammonia (NH3) + ammonium (NH4)",0.067,mg/l,NA
4,'08/23/2016',0.5,Turbidity,0.6,NTU,NA
4,'08/23/2016',0.5,"Chlorophyll a, corrected for pheophytin",2.31,mg/m3,NA
4,'08/23/2016',0.5,"Temperature, water",32.5,deg C,NA
4,'08/23/2016',0.5,pH,7.61,None,NA
4,'08/23/2016',0.5,"Nitrogen, Kjeldahl",1.46,mg/l,NA
3,'08/23/2016',0.5,Phosphorus as P,0.048,mg/l,NA
3,'08/23/2016',0.5,Salinity,0.33,ppth,NA
3,'08/23/2016',0.5,"Temperature, water",31.6,deg C,NA
3,'08/23/2016',0.5,Dissolved oxygen (DO),2.92,mg/l,J
3,'08/23/2016',0.5,pH,7.54,None,NA
3,'08/23/2016',0.5,"Phosphorus, orthophosphate as P",0.014,mg/l,I
3,'08/23/2016',0.5,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",0.025,mg/l,NA
3,'08/23/2016',0.5,Turbidity,0.85,NTU,NA
3,'08/23/2016',0.5,"Nitrogen, Kjeldahl",1.37,mg/l,NA
3,'08/23/2016',0.5,"Chlorophyll a, corrected for pheophytin",1.83,mg/m3,NA
3,'08/23/2016',0.5,"Nitrogen, ammonia (NH3) + ammonium (NH4)",0.102,mg/l,NA
5,'08/23/2016',0.5,pH,7.44,None,NA
5,'08/23/2016',0.5,"Chlorophyll a, corrected for pheophytin",2.92,mg/m3,NA
5,'08/23/2016',0.5,"Nitrogen, Kjeldahl",1.34,mg/l,NA
5,'08/23/2016',0.5,"Phosphorus, orthophosphate as P",0.011,mg/l,I
5,'08/23/2016',0.5,Salinity,7.16,ppth,NA
5,'08/23/2016',0.5,"Nitrogen, ammonia (NH3) + ammonium (NH4)",0.047,mg/l,I
5,'08/23/2016',0.5,"Temperature, water",32.2,deg C,NA
5,'08/23/2016',0.5,Phosphorus as P,0.026,mg/l,I
5,'08/23/2016',0.5,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",0.255,mg/l,NA
5,'08/23/2016',0.5,Dissolved oxygen (DO),4.54,mg/l,NA
5,'08/23/2016',0.5,Turbidity,0.85,NTU,NA
6,'08/23/2016',0.5,"Phosphorus, orthophosphate as P",0.006,mg/l,U
6,'08/23/2016',0.5,Turbidity,0.6,NTU,NA
6,'08/23/2016',0.5,"Chlorophyll a, corrected for pheophytin",1.09,mg/m3,NA
2,'08/23/2016',0.5,Turbidity,0.75,NTU,NA
2,'08/23/2016',0.5,Dissolved oxygen (DO),3.19,mg/l,J
2,'08/23/2016',0.5,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",0.04,mg/l,NA
2,'08/23/2016',0.5,"Chlorophyll a, corrected for pheophytin",1.8,mg/m3,NA
2,'08/23/2016',0.5,"Temperature, water",31.7,deg C,NA
2,'08/23/2016',0.5,Phosphorus as P,0.047,mg/l,NA
2,'08/23/2016',0.5,"Nitrogen, ammonia (NH3) + ammonium (NH4)",0.084,mg/l,NA
2,'08/23/2016',0.5,"Phosphorus, orthophosphate as P",0.02,mg/l,I
2,'08/23/2016',0.5,Salinity,0.34,ppth,NA
2,'08/23/2016',0.5,"Nitrogen, Kjeldahl",1.29,mg/l,NA
2,'08/23/2016',0.5,pH,7.53,None,NA
7,'08/23/2016',0.5,"Temperature, water",31.8,deg C,NA
7,'08/23/2016',0.5,pH,7.55,None,NA
7,'08/23/2016',0.5,"Chlorophyll a, corrected for pheophytin",1.2,mg/m3,NA
7,'08/23/2016',0.5,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",0.059,mg/l,NA
7,'08/23/2016',0.5,"Phosphorus, orthophosphate as P",0.006,mg/l,I
7,'08/23/2016',0.5,Dissolved oxygen (DO),3.39,mg/l,NA
7,'08/23/2016',0.5,Turbidity,0.6,NTU,NA
7,'08/23/2016',0.5,Phosphorus as P,0.024,mg/l,I
7,'08/23/2016',0.5,"Nitrogen, Kjeldahl",1.47,mg/l,NA
7,'08/23/2016',0.5,"Nitrogen, ammonia (NH3) + ammonium (NH4)",0.036,mg/l,I
7,'08/23/2016',0.5,Salinity,0.26,ppth,NA
11,'08/23/2016',0.5,Dissolved oxygen (DO),3.56,mg/l,NA
11,'08/23/2016',0.5,"Nitrogen, Kjeldahl",1.11,mg/l,NA
11,'08/23/2016',0.5,Turbidity,2,NTU,NA
11,'08/23/2016',0.5,"Temperature, water",31,deg C,NA
11,'08/23/2016',0.5,pH,7.67,None,NA
11,'08/23/2016',0.5,"Phosphorus, orthophosphate as P",0.004,mg/l,U
11,'08/23/2016',0.5,Phosphorus as P,0.022,mg/l,I
11,'08/23/2016',0.5,"Chlorophyll a, corrected for pheophytin",6.05,mg/m3,NA
11,'08/23/2016',0.5,Salinity,0.27,ppth,NA
11,'08/23/2016',0.5,"Nitrogen, ammonia (NH3) + ammonium (NH4)",0.19,mg/l,NA
11,'08/23/2016',0.5,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",0.274,mg/l,NA
11,'08/23/2016',0.5,"Nitrogen, ammonia (NH3) + ammonium (NH4)",0.184,mg/l,NA
11,'08/23/2016',0.5,Dissolved oxygen (DO),3.69,mg/l,NA
11,'08/23/2016',0.5,Salinity,0.27,ppth,NA
11,'08/23/2016',0.5,Turbidity,2,NTU,NA
11,'08/23/2016',0.5,"Nitrogen, Kjeldahl",1.12,mg/l,NA
11,'08/23/2016',0.5,"Phosphorus, orthophosphate as P",0.005,mg/l,U
11,'08/23/2016',0.5,"Temperature, water",31,deg C,NA
11,'08/23/2016',0.5,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",0.296,mg/l,NA
11,'08/23/2016',0.5,pH,7.74,None,NA
11,'08/23/2016',0.5,Phosphorus as P,0.019,mg/l,I
11,'08/23/2016',0.5,"Chlorophyll a, corrected for pheophytin",6.44,mg/m3,NA
12,'08/23/2016',0.5,"Chlorophyll a, corrected for pheophytin",8.88,mg/m3,NA
12,'08/23/2016',0.5,"Temperature, water",31.4,deg C,NA
12,'08/23/2016',0.5,"Nitrogen, ammonia (NH3) + ammonium (NH4)",0.17,mg/l,NA
12,'08/23/2016',0.5,Phosphorus as P,0.034,mg/l,NA
12,'08/23/2016',0.5,pH,7.92,None,NA
12,'08/23/2016',0.5,Dissolved oxygen (DO),4.68,mg/l,NA
12,'08/23/2016',0.5,"Phosphorus, orthophosphate as P",NaN,,U
12,'08/23/2016',0.5,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",0.253,mg/l,NA
12,'08/23/2016',0.5,"Nitrogen, Kjeldahl",1.16,mg/l,NA
12,'08/23/2016',0.5,Turbidity,2.2,NTU,NA
12,'08/23/2016',0.5,Salinity,0.27,ppth,NA
110,'08/23/2016',0.5,"Phosphorus, orthophosphate as P",0.039,mg/l,NA
110,'08/23/2016',0.5,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",0.018,mg/l,NA
110,'08/23/2016',0.5,"Temperature, water",32,deg C,NA
110,'08/23/2016',0.5,Turbidity,0.9,NTU,NA
110,'08/23/2016',0.5,"Nitrogen, ammonia (NH3) + ammonium (NH4)",0.105,mg/l,NA
110,'08/23/2016',0.5,Salinity,0.26,ppth,NA
110,'08/23/2016',0.5,"Chlorophyll a, corrected for pheophytin",3.78,mg/m3,NA
110,'08/23/2016',0.5,Dissolved oxygen (DO),3.6,mg/l,J
110,'08/23/2016',0.5,"Nitrogen, Kjeldahl",1.23,mg/l,NA
110,'08/23/2016',0.5,Phosphorus as P,0.081,mg/l,NA
110,'08/23/2016',0.5,pH,7.22,None,NA
14,'08/23/2016',0.5,Phosphorus as P,0.012,mg/l,I
14,'08/23/2016',0.5,Dissolved oxygen (DO),2.93,mg/l,NA
14,'08/23/2016',0.5,"Phosphorus, orthophosphate as P",NaN,,U
14,'08/23/2016',0.5,pH,7.75,None,NA
14,'08/23/2016',0.5,"Temperature, water",31.2,deg C,NA
14,'08/23/2016',0.5,"Nitrogen, ammonia (NH3) + ammonium (NH4)",0.276,mg/l,NA
14,'08/23/2016',0.5,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",0.151,mg/l,NA
14,'08/23/2016',0.5,Turbidity,1.9,NTU,NA
14,'08/23/2016',0.5,Salinity,0.29,ppth,NA
14,'08/23/2016',0.5,"Chlorophyll a, corrected for pheophytin",6.84,mg/m3,NA
14,'08/23/2016',0.5,"Nitrogen, Kjeldahl",1.28,mg/l,NA
37,'08/22/2016',0.5,"Nitrogen, ammonia (NH3) + ammonium (NH4)",0.033,mg/l,I
37,'08/22/2016',0.5,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",0.369,mg/l,NA
37,'08/22/2016',0.5,"Temperature, water",32.1,deg C,NA
37,'08/22/2016',0.5,Phosphorus as P,0.128,mg/l,NA
37,'08/22/2016',0.5,"Nitrogen, Kjeldahl",0.637,mg/l,NA
37,'08/22/2016',0.5,pH,7.72,None,NA
37,'08/22/2016',0.5,Turbidity,0.9,NTU,NA
37,'08/22/2016',0.5,Salinity,21.3,ppth,NA
37,'08/22/2016',0.5,"Phosphorus, orthophosphate as P",0.008,mg/l,I
37,'08/22/2016',0.5,Dissolved oxygen (DO),3.94,mg/l,NA
37,'08/22/2016',0.5,"Chlorophyll a, corrected for pheophytin",7.17,mg/m3,NA
22,'08/22/2016',0.5,Salinity,0.37,ppth,NA
22,'08/22/2016',0.5,pH,7.39,None,NA
22,'08/22/2016',0.5,"Phosphorus, orthophosphate as P",0.006,mg/l,U
22,'08/22/2016',0.5,"Temperature, water",31.4,deg C,NA
22,'08/22/2016',0.5,Phosphorus as P,0.035,mg/l,NA
22,'08/22/2016',0.5,"Nitrogen, Kjeldahl",1.76,mg/l,NA
22,'08/22/2016',0.5,Turbidity,0.9,NTU,NA
22,'08/22/2016',0.5,Dissolved oxygen (DO),1.59,mg/l,NA
22,'08/22/2016',0.5,"Chlorophyll a, corrected for pheophytin",2.35,mg/m3,NA
22,'08/22/2016',0.5,"Nitrogen, ammonia (NH3) + ammonium (NH4)",0.152,mg/l,NA
22,'08/22/2016',0.5,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",0.01,mg/l,I
36,'08/22/2016',0.5,"Nitrogen, ammonia (NH3) + ammonium (NH4)",0.02,mg/l,I
36,'08/22/2016',0.5,Dissolved oxygen (DO),5.08,mg/l,NA
36,'08/22/2016',0.5,"Nitrogen, Kjeldahl",1.31,mg/l,NA
36,'08/22/2016',0.5,Phosphorus as P,0.075,mg/l,NA
36,'08/22/2016',0.5,Salinity,6.27,ppth,NA
36,'08/22/2016',0.5,Turbidity,0.8,NTU,NA
36,'08/22/2016',0.5,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",0.208,mg/l,NA
36,'08/22/2016',0.5,"Temperature, water",32.5,deg C,NA
36,'08/22/2016',0.5,"Chlorophyll a, corrected for pheophytin",2.8,mg/m3,NA
36,'08/22/2016',0.5,"Phosphorus, orthophosphate as P",0.006,mg/l,I
36,'08/22/2016',0.5,pH,7.68,None,NA
28,'08/22/2016',0.5,Salinity,0.34,ppth,NA
35,'08/22/2016',0.5,"Nitrogen, Kjeldahl",0.778,mg/l,NA
35,'08/22/2016',0.5,"Nitrogen, ammonia (NH3) + ammonium (NH4)",0.027,mg/l,I
35,'08/22/2016',0.5,Phosphorus as P,0.1,mg/l,NA
35,'08/22/2016',0.5,Dissolved oxygen (DO),3.59,mg/l,NA
35,'08/22/2016',0.5,Salinity,21.6,ppth,NA
35,'08/22/2016',0.5,"Phosphorus, orthophosphate as P",0.007,mg/l,I
35,'08/22/2016',0.5,"Chlorophyll a, corrected for pheophytin",2.43,mg/m3,NA
35,'08/22/2016',0.5,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",0.147,mg/l,NA
35,'08/22/2016',0.5,Turbidity,0.6,NTU,NA
35,'08/22/2016',0.5,"Temperature, water",32,deg C,NA
35,'08/22/2016',0.5,pH,7.77,None,NA
28,'08/22/2016',0.5,Turbidity,2.9,NTU,NA
28,'08/22/2016',0.5,Phosphorus as P,0.044,mg/l,NA
28,'08/22/2016',0.5,Dissolved oxygen (DO),1.73,mg/l,NA
28,'08/22/2016',0.5,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",0.022,mg/l,NA
28,'08/22/2016',0.5,"Nitrogen, ammonia (NH3) + ammonium (NH4)",0.335,mg/l,NA
28,'08/22/2016',0.5,"Phosphorus, orthophosphate as P",NaN,,U
28,'08/22/2016',0.5,pH,7.91,None,NA
28,'08/22/2016',0.5,"Chlorophyll a, corrected for pheophytin",10.4,mg/m3,NA
28,'08/22/2016',0.5,"Nitrogen, Kjeldahl",1.44,mg/l,NA
28,'08/22/2016',0.5,"Temperature, water",30.1,deg C,NA
35,'08/22/2016',0.5,"Nitrogen, Kjeldahl",0.787,mg/l,NA
35,'08/22/2016',0.5,"Chlorophyll a, corrected for pheophytin",2.88,mg/m3,NA
35,'08/22/2016',0.5,"Phosphorus, orthophosphate as P",0.008,mg/l,I
35,'08/22/2016',0.5,Turbidity,0.55,NTU,NA
35,'08/22/2016',0.5,Phosphorus as P,0.086,mg/l,NA
35,'08/22/2016',0.5,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",0.132,mg/l,NA
35,'08/22/2016',0.5,pH,7.75,None,NA
35,'08/22/2016',0.5,"Temperature, water",31.9,deg C,NA
35,'08/22/2016',0.5,Salinity,21.6,ppth,NA
