"","source","site","datetime","analyte","value","units","latitude","longitude","sample_depth"
"...19837","DERM_BBWQ","BB08","04/01/2024 09:00:00","Nitrate-Nitrite__N_",0.054,"mg/L",25.86423333,-80.17096667,0.5
"...19838","DERM_BBWQ","BS09","04/01/2024 11:20:00","Nitrate-Nitrite__N_",0.061,"mg/L",25.9137136,-80.292988,0.5
"...19839","DERM_BBWQ","BB15A","03/04/2024 09:45:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.81507571,-80.1752699,0.5
"...19840","DERM_BBWQ","TM02","03/05/2024 09:40:00","Nitrate-Nitrite__N_",0.218,"mg/L",25.7855632,-80.2559449,0.5
"...19841","DERM_BBWQ","CG02A","03/07/2024 10:15:00","Nitrate-Nitrite__N_",0.924,"mg/L",25.714687,-80.280868,0.332
"...19842","DERM_BBWQ","BS04","03/04/2024 08:55:00","Nitrate-Nitrite__N_",0.218,"mg/L",25.8740728,-80.1814691,0.5
"...19843","DERM_BBWQ","BS09","03/04/2024 11:10:00","Nitrate-Nitrite__N_",0.214,"mg/L",25.9137136,-80.292988,0.5
"...19844","DERM_BBWQ","BB32","03/07/2024 10:45:00","Nitrate-Nitrite__N_",0.012,"mg/L",25.68568,-80.1835687,0.5
"...19845","DERM_BBWQ","CD01A","04/04/2024 10:10:00","Nitrate-Nitrite__N_",0.103,"mg/L",25.95683333,-80.43063333,0.5
"...19846","DERM_BBWQ","MI03","04/03/2024 10:00:00","Nitrate-Nitrite__N_",0.119,"mg/L",25.4894593,-80.3635494,0.5
"...19847","DERM_BBWQ","MR08","04/02/2024 09:50:00","Nitrate-Nitrite__N_",0.124,"mg/L",25.8103755,-80.2642734,0.5
"...19848","DERM_BBWQ","SK05","04/01/2024 11:00:00","Nitrate-Nitrite__N_",0.124,"mg/L",25.9596526,-80.2054001,0.5
"...19849","DERM_BBWQ","BB28","04/02/2024 08:30:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.7291777,-80.1602691,0.5
"...19850","DERM_BBWQ","BBOR2","04/03/2024 09:45:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.2963,-80.3255,0.5
"...19851","DERM_BBWQ","CM02","04/02/2024 10:30:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.78348,-80.23984,0.5
"...19852","DERM_BBWQ","MW13","04/03/2024 10:20:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.5174877,-80.5425794,0.5
"...19853","DERM_BBWQ","TM06","03/05/2024 09:00:00","Nitrate-Nitrite__N_",0.007,"mg/L",25.762007,-80.348379,0.5
"...19854","DERM_BBWQ","L31E1","03/06/2024 09:35:00","Nitrate-Nitrite__N_",0.021,"mg/L",25.4926466,-80.346775,0.5
"...19855","DERM_BBWQ","BS07","04/01/2024 12:05:00","Nitrate-Nitrite__N_",0.127,"mg/L",25.9166356,-80.2114643,0.5
"...19856","DERM_BBWQ","MR04","04/02/2024 10:55:00","Nitrate-Nitrite__N_",0.135,"mg/L",25.7827799,-80.2147826,0.5
"...19857","DERM_BBWQ","OSC1","04/01/2024 10:35:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.893635,-80.242845,0.5
"...19858","DERM_BBWQ","SP08","04/04/2024 10:15:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.7154804,-80.3829744,0.5
"...19859","DERM_BBWQ","SK01","03/04/2024 12:40:00","Nitrate-Nitrite__N_",0.034,"mg/L",25.9294714,-80.1503688,0.5
"...19860","DERM_BBWQ","FC15","03/06/2024 08:30:00","Nitrate-Nitrite__N_",0.191,"mg/L",25.4481037,-80.460903,0.5
"...19861","DERM_BBWQ","GL03","03/06/2024 10:20:00","Nitrate-Nitrite__N_",0.073,"mg/L",25.5373021,-80.3437635,0.5
"...19862","DERM_BBWQ","BB04","03/04/2024 11:25:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.917671,-80.1257684,0.5
"...19863","DERM_BBWQ","AC03","03/04/2024 09:45:00","Nitrate-Nitrite__N_",0.086,"mg/L",25.8998739,-80.1622067,0.697
"...19864","DERM_BBWQ","AC06","03/04/2024 10:05:00","Nitrate-Nitrite__N_",0.007,"mg/L",25.9083837,-80.1636707,0.078
"...19865","DERM_BBWQ","BL06","03/06/2024 12:10:00","Nitrate-Nitrite__N_",0.252,"mg/L",25.53604325,-80.32527118,0.5
"...19866","DERM_BBWQ","AC02","04/01/2024 10:35:00","Nitrate-Nitrite__N_",0.016,"mg/L",25.8939883,-80.1540054,0.5
"...19867","DERM_BBWQ","BBMB3","04/01/2024 10:30:00","Nitrate-Nitrite__N_",0.022,"mg/L",25.825666,-80.13375,0.5
"...19868","DERM_BBWQ","BS08","04/01/2024 11:45:00","Nitrate-Nitrite__N_",0.071,"mg/L",25.916139,-80.222213,0.5
"...19869","DERM_BBWQ","GL02","04/03/2024 10:40:00","Nitrate-Nitrite__N_",0.637,"mg/L",25.5372206,-80.3330313,0.5
"...19870","DERM_BBWQ","BL01","04/03/2024 12:10:00","Nitrate-Nitrite__N_",0.655,"mg/L",25.5360433,-80.3252712,0.5
"...19871","DERM_BBWQ","BBOR1","04/03/2024 09:30:00","Nitrate-Nitrite__N_",0.022,"mg/L",25.3237,-80.3072,0.5
"...19872","DERM_BBWQ","BL04","04/03/2024 12:00:00","Nitrate-Nitrite__N_",0.811,"mg/L",25.568404,-80.363504,0.5
"...19873","DERM_BBWQ","MR07","04/02/2024 11:45:00","Nitrate-Nitrite__N_",0.091,"mg/L",25.8072788,-80.2601771,0.5
"...19874","DERM_BBWQ","MI02","04/03/2024 09:30:00","Nitrate-Nitrite__N_",0.095,"mg/L",25.4893605,-80.3473436,0.5
"...19875","DERM_BBWQ","SP01","04/04/2024 09:35:00","Nitrate-Nitrite__N_",0.098,"mg/L",25.6583676,-80.2659342,0.5
"...19876","DERM_BBWQ","DDC1","03/05/2024 12:40:00","Nitrate-Nitrite__N_",0.059,"mg/L",25.826103,-80.385617,0.5
"...19877","DERM_BBWQ","MW01","03/06/2024 09:20:00","Nitrate-Nitrite__N_",0.889,"mg/L",25.4707887,-80.3740089,0.5
"...19878","DERM_BBWQ","BB17","03/04/2024 09:00:00","Nitrate-Nitrite__N_",0.006,"mg/L",25.802675,-80.1659703,0.5
"...19879","DERM_BBWQ","TM08","03/05/2024 10:00:00","Nitrate-Nitrite__N_",0.011,"mg/L",25.761778,-80.4810792,0.5
"...19880","DERM_BBWQ","LR06","03/04/2024 09:00:00","Nitrate-Nitrite__N_",0.28,"mg/L",25.8539749,-80.1927698,0.5
"...19881","DERM_BBWQ","OSC3","03/04/2024 09:45:00","Nitrate-Nitrite__N_",0.125,"mg/L",25.879678,-80.236215,0.5
"...19882","DERM_BBWQ","SK10","03/04/2024 10:50:00","Nitrate-Nitrite__N_",0.021,"mg/L",25.956833,-80.430633,0.5
"...19883","DERM_BBWQ","CG02","03/07/2024 10:00:00","Nitrate-Nitrite__N_",0.484,"mg/L",25.706066,-80.26086,0.5
"...19884","DERM_BBWQ","BL03","04/03/2024 11:40:00","Nitrate-Nitrite__N_",0.682,"mg/L",25.5490482,-80.3481369,0.5
"...19885","DERM_BBWQ","GL03","04/03/2024 10:30:00","Nitrate-Nitrite__N_",0.166,"mg/L",25.5373021,-80.3437635,0.5
"...19886","DERM_BBWQ","BB05A","04/01/2024 11:00:00","Nitrate-Nitrite__N_",0.03,"mg/L",25.9017218,-80.1422694,0.5
"...19887","DERM_BBWQ","MR08","03/05/2024 10:40:00","Nitrate-Nitrite__N_",0.118,"mg/L",25.8103755,-80.2642734,0.5
"...19888","DERM_BBWQ","LR01","04/01/2024 09:25:00","Nitrate-Nitrite__N_",0.289,"mg/L",25.8451746,-80.1733678,0.5
"...19889","DERM_BBWQ","OSC2","04/01/2024 10:15:00","Nitrate-Nitrite__N_",0.011,"mg/L",25.890008,-80.243468,0.592
"...19890","DERM_BBWQ","MW01","04/03/2024 09:20:00","Nitrate-Nitrite__N_",0.764,"mg/L",25.4707887,-80.3740089,0.5
"...19891","DERM_BBWQ","CM04","03/05/2024 11:00:00","Nitrate-Nitrite__N_",0.066,"mg/L",25.78272272,-80.26952901,0.467
"...19892","DERM_BBWQ","CG07","03/07/2024 11:35:00","Nitrate-Nitrite__N_",0.152,"mg/L",25.7410796,-80.3106721,0.5
"...19893","DERM_BBWQ","BB39A","03/06/2024 11:25:00","Nitrate-Nitrite__N_",0.031,"mg/L",25.5264328,-80.3070577,0.5
"...19894","DERM_BBWQ","BBY4","04/04/2024 10:25:00","Nitrate-Nitrite__N_",0.069,"mg/L",25.599304,-80.275107,0.5
"...19895","DERM_BBWQ","WC04","04/02/2024 08:55:00","Nitrate-Nitrite__N_",0.095,"mg/L",25.7944234,-80.2214498,0.5
"...19896","DERM_BBWQ","CG02A","04/04/2024 10:15:00","Nitrate-Nitrite__N_",0.7,"mg/L",25.714687,-80.280868,0.5
"...19897","DERM_BBWQ","BISC121","03/06/2024 08:55:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.3549983,-80.291665,0.5
"...19898","DERM_BBWQ","LR05","04/01/2024 09:45:00","Nitrate-Nitrite__N_",0.204,"mg/L",25.8714828,-80.2341987,0.5
"...19899","DERM_BBWQ","BBMB4","03/04/2024 11:30:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.846566,-80.127483,0.5
"...19900","DERM_BBWQ","CG07","04/04/2024 10:50:00","Nitrate-Nitrite__N_",0.595,"mg/L",25.7410796,-80.3106721,0.5
"...19901","DERM_BBWQ","SK09","04/01/2024 12:00:00","Nitrate-Nitrite__N_",0.029,"mg/L",25.964234,-80.3110905,0.5
"...19902","DERM_BBWQ","LR05","03/04/2024 09:30:00","Nitrate-Nitrite__N_",0.21,"mg/L",25.8714828,-80.2341987,0.5
"...19903","DERM_BBWQ","BB32","04/04/2024 11:05:00","Nitrate-Nitrite__N_",0.085,"mg/L",25.68568,-80.1835687,0.5
"...19904","DERM_BBWQ","DDC2","03/05/2024 13:05:00","Nitrate-Nitrite__N_",0.077,"mg/L",25.812261,-80.321703,0.5
"...19905","DERM_BBWQ","SK10","04/01/2024 10:30:00","Nitrate-Nitrite__N_",0.023,"mg/L",25.956833,-80.430633,0.5
"...19906","DERM_BBWQ","BBMB3","03/04/2024 11:35:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.825666,-80.13375,0.5
"...19907","DERM_BBWQ","BB34","03/07/2024 09:10:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.6514821,-80.2590735,0.5
"...19908","DERM_BBWQ","BB01A","03/04/2024 12:10:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.960526,-80.124254,0.5
"...19909","DERM_BBWQ","BB10","04/01/2024 09:40:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.8695722,-80.1438671,0.5
"...19910","DERM_BBWQ","BB38","04/03/2024 08:30:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.5196864,-80.2393748,0.5
"...19911","DERM_BBWQ","AR03","04/03/2024 09:20:00","Nitrate-Nitrite__N_",0.006,"mg/L",25.2890129,-80.4430649,0.5
"...19912","DERM_BBWQ","BL02","04/03/2024 10:50:00","Nitrate-Nitrite__N_",0.716,"mg/L",25.5411866,-80.3284753,0.5
"...19913","DERM_BBWQ","BB41","03/06/2024 11:00:00","Nitrate-Nitrite__N_",0.021,"mg/L",25.4726881,-80.2844755,0.5
"...19914","DERM_BBWQ","SP04","03/07/2024 09:05:00","Nitrate-Nitrite__N_",0.032,"mg/L",25.6740799,-80.2840729,0.5
"...19915","DERM_BBWQ","IC02","03/04/2024 10:00:00","Nitrate-Nitrite__N_",0.013,"mg/L",25.880033,-80.129597,0.5
"...19916","DERM_BBWQ","BB37","04/04/2024 10:40:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.570684,-80.19177,0.5
"...19917","DERM_BBWQ","BBOR1","03/06/2024 09:20:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.3237,-80.3072,0.5
"...19918","DERM_BBWQ","BB13A","03/04/2024 10:20:00","Nitrate-Nitrite__N_",0.03,"mg/L",25.84363213,-80.16884056,0.5
"...19919","DERM_BBWQ","BB15","04/01/2024 08:50:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.8150757,-80.1752699,0.5
"...19920","DERM_BBWQ","BS10","03/04/2024 11:55:00","Nitrate-Nitrite__N_",0.193,"mg/L",25.9187361,-80.3244952,0.5
"...19921","DERM_BBWQ","CD03A","03/07/2024 08:40:00","Nitrate-Nitrite__N_",0.313,"mg/L",25.614657,-80.317532,0.5
"...19922","DERM_BBWQ","BBKB1","04/04/2024 11:15:00","Nitrate-Nitrite__N_",0.007,"mg/L",25.69801,-80.17428,0.5
"...19923","DERM_BBWQ","BL04","03/06/2024 11:25:00","Nitrate-Nitrite__N_",1.1,"mg/L",25.568404,-80.363504,0.5
"...19924","DERM_BBWQ","OL03","03/04/2024 11:30:00","Nitrate-Nitrite__N_",0.086,"mg/L",25.9637064,-80.1502022,0.554
"...19925","DERM_BBWQ","MR06","03/05/2024 10:50:00","Nitrate-Nitrite__N_",0.128,"mg/L",25.7954165,-80.2443892,0.5
"...19926","DERM_BBWQ","BB04","04/01/2024 11:15:00","Nitrate-Nitrite__N_",0.028,"mg/L",25.917671,-80.1257684,0.5
"...19927","DERM_BBWQ","BB13A","04/01/2024 09:40:00","Nitrate-Nitrite__N_",0.097,"mg/L",25.84363213,-80.16884056,0.5
"...19928","DERM_BBWQ","CG03","03/07/2024 11:55:00","Nitrate-Nitrite__N_",0.12,"mg/L",25.738545,-80.286792,0.5
"...19929","DERM_BBWQ","MW05","04/03/2024 10:45:00","Nitrate-Nitrite__N_",3.66,"mg/L",25.521443,-80.4435492,0.5
"...19930","DERM_BBWQ","SP04","04/04/2024 09:10:00","Nitrate-Nitrite__N_",0.076,"mg/L",25.6740799,-80.2840729,0.5
"...19931","DERM_BBWQ","TM03A","03/05/2024 09:55:00","Nitrate-Nitrite__N_",0.216,"mg/L",25.7937979,-80.2625108,0.5
"...19932","DERM_BBWQ","BL05","03/06/2024 11:45:00","Nitrate-Nitrite__N_",1,"mg/L",25.576314,-80.360246,0.5
"...19933","DERM_BBWQ","PR03","03/06/2024 10:00:00","Nitrate-Nitrite__N_",4.48,"mg/L",25.5195182,-80.364046,0.5
"...19934","DERM_BBWQ","MR05","04/02/2024 11:10:00","Nitrate-Nitrite__N_",0.201,"mg/L",25.7857488,-80.2266574,0.5
"...19935","DERM_BBWQ","BISC122","04/03/2024 11:00:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.4133316,-80.295,0.5
"...19936","DERM_BBWQ","LR07","03/04/2024 08:50:00","Nitrate-Nitrite__N_",0.314,"mg/L",25.87107,-80.25103,0.5
"...19937","DERM_BBWQ","CG01","03/07/2024 09:00:00","Nitrate-Nitrite__N_",0.032,"mg/L",25.7036788,-80.2472057,0.5
"...19938","DERM_BBWQ","BL02","03/06/2024 10:35:00","Nitrate-Nitrite__N_",0.693,"mg/L",25.5411866,-80.3284753,0.5
"...19939","DERM_BBWQ","MR03","04/02/2024 10:45:00","Nitrate-Nitrite__N_",0.169,"mg/L",25.778711,-80.2072338,0.5
"...19940","DERM_BBWQ","CM04","04/02/2024 10:10:00","Nitrate-Nitrite__N_",0.006,"mg/L",25.78272272,-80.26952901,0.5
"...19941","DERM_BBWQ","BL12","03/06/2024 13:05:00","Nitrate-Nitrite__N_",0.014,"mg/L",25.6610226,-80.4306146,0.5
"...19942","DERM_BBWQ","TM03A","04/02/2024 09:30:00","Nitrate-Nitrite__N_",0.252,"mg/L",25.7937979,-80.2625108,0.5
"...19943","DERM_BBWQ","BISC121","04/03/2024 09:05:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.3549983,-80.291665,0.5
"...19944","DERM_BBWQ","OSC2","03/04/2024 10:10:00","Nitrate-Nitrite__N_",0.016,"mg/L",25.890008,-80.243468,0.576
"...19945","DERM_BBWQ","BB31","03/07/2024 08:45:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.6937801,-80.2075693,0.5
"...19946","DERM_BBWQ","BL06","04/03/2024 12:55:00","Nitrate-Nitrite__N_",0.891,"mg/L",25.53604325,-80.32527118,0.5
"...19947","DERM_BBWQ","MR04","03/05/2024 10:25:00","Nitrate-Nitrite__N_",0.161,"mg/L",25.7827799,-80.2147826,0.5
"...19948","DERM_BBWQ","WC02","03/05/2024 08:30:00","Nitrate-Nitrite__N_",0.132,"mg/L",25.7843109,-80.2104451,0.5
"...19949","DERM_BBWQ","BS01","04/01/2024 09:15:00","Nitrate-Nitrite__N_",0.044,"mg/L",25.8720738,-80.1647689,0.5
"...19950","DERM_BBWQ","BS01","03/04/2024 09:25:00","Nitrate-Nitrite__N_",0.046,"mg/L",25.8720738,-80.1647689,0.5
"...19951","DERM_BBWQ","BB02","03/04/2024 11:55:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.9448704,-80.1277678,0.5
"...19952","DERM_BBWQ","BB05A","03/04/2024 11:10:00","Nitrate-Nitrite__N_",0.023,"mg/L",25.9017218,-80.1422694,0.5
"...19953","DERM_BBWQ","TM02","04/02/2024 09:20:00","Nitrate-Nitrite__N_",0.193,"mg/L",25.7855632,-80.2559449,0.5
"...19954","DERM_BBWQ","MR01","03/05/2024 09:55:00","Nitrate-Nitrite__N_",0.044,"mg/L",25.770035,-80.1915094,0.5
"...19955","DERM_BBWQ","SP01","03/07/2024 09:20:00","Nitrate-Nitrite__N_",0.051,"mg/L",25.6583676,-80.2659342,0.5
"...19956","DERM_BBWQ","CD05","03/07/2024 09:40:00","Nitrate-Nitrite__N_",0.008,"mg/L",25.6238368,-80.3436253,0.5
"...19957","DERM_BBWQ","WC02","04/02/2024 08:30:00","Nitrate-Nitrite__N_",0.143,"mg/L",25.7843109,-80.2104451,0.5
"...19958","DERM_BBWQ","LR08","04/01/2024 09:10:00","Nitrate-Nitrite__N_",0.22,"mg/L",25.8703617,-80.2907737,0.5
"...19959","DERM_BBWQ","BB14","04/01/2024 10:00:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.8300761,-80.1585673,0.5
"...19960","DERM_BBWQ","OL01","03/04/2024 10:50:00","Nitrate-Nitrite__N_",0.109,"mg/L",25.938348,-80.149601,0.5
"...19961","DERM_BBWQ","BISC122","03/06/2024 10:45:00","Nitrate-Nitrite__N_",0.013,"mg/L",25.4133316,-80.295,0.5
"...19962","DERM_BBWQ","PR01","03/06/2024 09:40:00","Nitrate-Nitrite__N_",3.88,"mg/L",25.5195874,-80.3319765,0.5
"...19963","DERM_BBWQ","PR08","03/06/2024 12:40:00","Nitrate-Nitrite__N_",0.054,"mg/L",25.5870676,-80.5112166,0.5
"...19964","DERM_BBWQ","TM07A","04/02/2024 09:00:00","Nitrate-Nitrite__N_",0.012,"mg/L",25.761291,-80.392942,0.5
"...19965","DERM_BBWQ","BB24","04/02/2024 09:30:00","Nitrate-Nitrite__N_",0.023,"mg/L",25.7665764,-80.1405694,0.5
"...19966","DERM_BBWQ","SK01","04/01/2024 12:30:00","Nitrate-Nitrite__N_",0.036,"mg/L",25.9294714,-80.1503688,0.5
"...19967","DERM_BBWQ","BBMB2","04/01/2024 10:45:00","Nitrate-Nitrite__N_",0.015,"mg/L",25.80345,-80.145149,0.5
"...19968","DERM_BBWQ","PR04A","04/03/2024 11:05:00","Nitrate-Nitrite__N_",3.69,"mg/L",25.536972,-80.3895984,0.5
"...19969","DERM_BBWQ","SP08","03/07/2024 10:45:00","Nitrate-Nitrite__N_",0.016,"mg/L",25.7154804,-80.3829744,0.5
"...19970","DERM_BBWQ","BB38","03/06/2024 08:30:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.5196864,-80.2393748,0.5
"...19971","DERM_BBWQ","SP03","04/04/2024 09:25:00","Nitrate-Nitrite__N_",0.071,"mg/L",25.6890693,-80.2849226,0.5
"...19972","DERM_BBWQ","LR10","03/04/2024 10:00:00","Nitrate-Nitrite__N_",0.04,"mg/L",25.8695563,-80.3387186,0.5
"...19973","DERM_BBWQ","MI02","03/03/2021 09:40:00","Nitrate-Nitrite__N_",0.382,"mg/L",25.4893605,-80.3473436,0.5
"...19974","DERM_BBWQ","MR15","05/07/2024 09:50:00","Nitrate-Nitrite__N_",0.054,"mg/L",25.8959808,-80.379429,0.5
"...19975","DERM_BBWQ","WC03","02/02/2021 08:30:00","Nitrate-Nitrite__N_",0.232,"mg/L",25.7876538,-80.2150483,0.5
"...19976","DERM_BBWQ","DDC1","05/07/2024 10:40:00","Nitrate-Nitrite__N_",0.036,"mg/L",25.826103,-80.385617,0.5
"...19977","DERM_BBWQ","BBOR2","03/03/2021 09:30:00","Nitrate-Nitrite__N_",0.012,"mg/L",25.2963,-80.3255,0.5
"...19978","DERM_BBWQ","BBOR1","01/06/2021 09:05:00","Nitrate-Nitrite__N_",0.023,"mg/L",25.3237,-80.3072,0.5
"...19979","DERM_BBWQ","LR01","01/04/2021 09:40:00","Nitrate-Nitrite__N_",0.191,"mg/L",25.8451746,-80.1733678,0.5
"...19980","DERM_BBWQ","BBKB1","05/09/2024 10:05:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.69801,-80.17428,0.5
"...19981","DERM_BBWQ","SK02","05/06/2024 09:20:00","Nitrate-Nitrite__N_",0.023,"mg/L",25.9319891,-80.1523133,0.5
"...19982","DERM_BBWQ","MR01","06/04/2024 10:05:00","Nitrate-Nitrite__N_",0.062,"mg/L",25.770035,-80.1915094,0.5
"...19983","DERM_BBWQ","BISC121","01/06/2021 08:40:00","Nitrate-Nitrite__N_",0.018,"mg/L",25.3549983,-80.291665,0.5
"...19984","DERM_BBWQ","BB51","02/03/2021 10:05:00","Nitrate-Nitrite__N_",0.006,"mg/L",25.251496,-80.4140785,0.5
"...19985","DERM_BBWQ","LR01","05/06/2024 10:25:00","Nitrate-Nitrite__N_",0.059,"mg/L",25.8451746,-80.1733678,0.5
"...19986","DERM_BBWQ","BISC101","06/05/2024 11:00:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.4783316,-80.320831,0.5
"...19987","DERM_BBWQ","MR15","06/04/2024 10:30:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.8959808,-80.379429,0.5
"...19988","DERM_BBWQ","MW05","01/06/2021 10:55:00","Nitrate-Nitrite__N_",4.41,"mg/L",25.521443,-80.4435492,0.5
"...19989","DERM_BBWQ","SP05","05/09/2024 08:40:00","Nitrate-Nitrite__N_",0.089,"mg/L",25.691593,-80.30675,0.5
"...19990","DERM_BBWQ","TM02","05/07/2024 09:40:00","Nitrate-Nitrite__N_",0.135,"mg/L",25.7855632,-80.2559449,0.5
"...19991","DERM_BBWQ","MR08","06/04/2024 10:25:00","Nitrate-Nitrite__N_",0.084,"mg/L",25.8103755,-80.2642734,0.5
"...19992","DERM_BBWQ","LR05","02/01/2021 08:55:00","Nitrate-Nitrite__N_",0.303,"mg/L",25.8714828,-80.2341987,0.5
"...19993","DERM_BBWQ","SK02","02/01/2021 11:35:00","Nitrate-Nitrite__N_",0.152,"mg/L",25.9319891,-80.1523133,0.5
"...19994","DERM_BBWQ","MR01","05/07/2024 10:05:00","Nitrate-Nitrite__N_",0.03,"mg/L",25.770035,-80.1915094,0.5
"...19995","DERM_BBWQ","BL01","05/08/2024 11:45:00","Nitrate-Nitrite__N_",0.48,"mg/L",25.5360433,-80.3252712,0.5
"...19996","DERM_BBWQ","WC03","06/04/2024 08:35:00","Nitrate-Nitrite__N_",0.108,"mg/L",25.7876538,-80.2150483,0.5
"...19997","DERM_BBWQ","SK02","06/03/2024 09:35:00","Nitrate-Nitrite__N_",0.016,"mg/L",25.9319891,-80.1523133,0.5
"...19998","DERM_BBWQ","GL02","02/03/2021 11:20:00","Nitrate-Nitrite__N_",0.388,"mg/L",25.5372206,-80.3330313,0.5
"...19999","DERM_BBWQ","BB38","02/03/2021 08:20:00","Nitrate-Nitrite__N_",0.013,"mg/L",25.5196864,-80.2393748,0.5
"...20000","DERM_BBWQ","SK10","05/06/2024 10:15:00","Nitrate-Nitrite__N_",0.006,"mg/L",25.956833,-80.430633,0.5
"...20001","DERM_BBWQ","BB25","06/04/2024 09:10:00","Nitrate-Nitrite__N_",0.011,"mg/L",25.7592763,-80.1450669,0.5
"...20002","DERM_BBWQ","BISC127","05/09/2024 09:00:00","Nitrate-Nitrite__N_",0.006,"mg/L",25.6299983,-80.25,0.5
"...20003","DERM_BBWQ","SK05","06/03/2024 11:10:00","Nitrate-Nitrite__N_",0.026,"mg/L",25.9596526,-80.2054001,0.5
"...20004","DERM_BBWQ","BB04","03/01/2021 11:20:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.917671,-80.1257684,0.5
"...20005","DERM_BBWQ","LR08","02/01/2021 09:20:00","Nitrate-Nitrite__N_",0.184,"mg/L",25.8703617,-80.2907737,0.5
"...20006","DERM_BBWQ","BBMB2","03/04/2021 11:20:00","Nitrate-Nitrite__N_",0.023,"mg/L",25.80345,-80.145149,0.5
"...20007","DERM_BBWQ","AC01","01/04/2021 10:40:00","Nitrate-Nitrite__N_",0.048,"mg/L",25.9006722,-80.1443668,0.5
"...20008","DERM_BBWQ","BB15","06/03/2024 09:25:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.8150757,-80.1752699,0.5
"...20009","DERM_BBWQ","PR04A","01/06/2021 11:45:00","Nitrate-Nitrite__N_",4.04,"mg/L",25.536972,-80.3895984,0.5
"...20010","DERM_BBWQ","BB24","03/02/2021 09:00:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.7665764,-80.1405694,0.5
"...20011","DERM_BBWQ","WC02","05/07/2024 08:30:00","Nitrate-Nitrite__N_",0.117,"mg/L",25.7843109,-80.2104451,0.5
"...20012","DERM_BBWQ","SP04","05/09/2024 08:05:00","Nitrate-Nitrite__N_",0.092,"mg/L",25.6740799,-80.2840729,0.5
"...20013","DERM_BBWQ","AC01","06/03/2024 10:45:00","Nitrate-Nitrite__N_",0.052,"mg/L",25.9006722,-80.1443668,0.5
"...20014","DERM_BBWQ","CD05","06/06/2024 09:20:00","Nitrate-Nitrite__N_",0.007,"mg/L",25.6238368,-80.3436253,0.5
"...20015","DERM_BBWQ","BB17","06/03/2024 08:50:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.802675,-80.1659703,0.5
"...20016","DERM_BBWQ","SP01","06/06/2024 09:15:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.6583676,-80.2659342,0.5
"...20017","DERM_BBWQ","BB14","02/01/2021 08:55:00","Nitrate-Nitrite__N_",0.01,"mg/L",25.8300761,-80.1585673,0.5
"...20018","DERM_BBWQ","SP08","03/04/2021 08:50:00","Nitrate-Nitrite__N_",0.456,"mg/L",25.7154804,-80.3829744,0.5
"...20019","DERM_BBWQ","BB34","03/04/2021 08:45:00","Nitrate-Nitrite__N_",0.01,"mg/L",25.6514821,-80.2590735,0.5
"...20020","DERM_BBWQ","BS07","05/06/2024 10:50:00","Nitrate-Nitrite__N_",0.012,"mg/L",25.9166356,-80.2114643,0.5
"...20021","DERM_BBWQ","CG01","06/06/2024 08:45:00","Nitrate-Nitrite__N_",0.01,"mg/L",25.7036788,-80.2472057,0.5
"...20022","DERM_BBWQ","SP03","06/06/2024 09:50:00","Nitrate-Nitrite__N_",0.097,"mg/L",25.6890693,-80.2849226,0.5
"...20023","DERM_BBWQ","BS09","06/03/2024 11:10:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.9137136,-80.292988,0.5
"...20024","DERM_BBWQ","L31E1","06/05/2024 10:10:00","Nitrate-Nitrite__N_",0.049,"mg/L",25.4926466,-80.346775,0.5
"...20025","DERM_BBWQ","SK05","03/01/2021 10:50:00","Nitrate-Nitrite__N_",0.093,"mg/L",25.9596526,-80.2054001,0.5
