Requested report - WIN WAVES
ORGANIZATION ID = 21FLPBCH PROJECT ID - PROJECT NAME = ERMWQ - PBC ERM Ambient Water Quality Monitoring DEP ANALYTE GROUP = General Physical-Chemical | Biological | Nutrients DEP ANALYTE NAME - UNIT = Ammonia (N) - mg/L | Nitrogen- Total Kjeldahl - mg/L | Nitrate (N) - mg/L | Nitrate-Nitrite (N) - mg/L | Nitrite (N) - mg/L | Orthophosphate (P) - mg/L | pH - SU | Phosphorus- Total - mg/L | Salinity - PSU | Turbidity - NTU | Chlorophyll a, free of pheophytin - ug/L | Nitrogen- Total - mg/L | Silica (SiO2) - mg/L | Dissolved Oxygen - mg/L | Temperature, Water - deg C | Chlorophyll a- uncorrected - ug/L | Chlorophyll a- corrected - ug/L
Report Run on APRIL 30, 2025 The data you are accessing are from the WIN Warehouse.  The WIN Warehouse is refreshed on a weekly basis with new data that are submitted to WIN.  The refresh process occurs on the weekend; data uploaded to WIN through each Friday are available in the WIN Warehouse by the following Monday.  WIN replaces Florida STORET as an active data repository.  Florida STORET data are accessible through STORET Public Access (SPA). The following data met your selection criteria
"Organization ID"|"Monitoring Location ID"|"Org Decimal Latitude"|"Org Latitude (DD MM SS.SSSS)"|"Org Decimal Longitude"|"Org Longitude (DD MM SS.SSSS)"|"WBID"|"Activity ID"|"Activity Type"|"Activity Start Date Time"|"Matrix"|"Sample Collection Type"|"Sampling Agency Name"|"Activity Depth"|"Activity Depth Unit"|"Activity Top Depth"|"Activity Bottom Depth"|"Activity Depth Top Bottom Unit"|"DEP Result ID"|"DEP Analyte Name"|"DEP Result Value Number"|"DEP Result Value Text"|"DEP Result Unit"|"DEP MDL"|"DEP PQL"|"Value Qualifier"|"Sample Fraction"|"Lab ID"|"Result Comments"|"Audit Censored Decisions"
"21FLPBCH"|"22"|""|"26 36 33.27"|""|"-80 4 39.44"|"3256A"|"0311202422C1124S"|"Sample"|"03/11/2024 13:15:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"14925225"|"Nitrate-Nitrite (N)"|"0.27"|""|"mg/L"|"0.015"|"0.05"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"22"|""|"26 36 33.27"|""|"-80 4 39.44"|"3256A"|"0311202422C1124S"|"Sample"|"03/11/2024 13:15:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"14925224"|"Ammonia (N)"|"0.072"|""|"mg/L"|"0.035"|"0.05"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"15"|""|"26 48 45.78"|""|"-80 9 22.19"|"3234B"|"0311202415C1124S15"|"Field"|"03/11/2024 09:50:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"14925262"|"pH"|"7.35"|""|"SU"|""|""|""|""|""|""|""
"21FLPBCH"|"15"|""|"26 48 45.78"|""|"-80 9 22.19"|"3234B"|"0311202415C1124S15"|"Field"|"03/11/2024 09:50:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"14925264"|"Temperature, Water"|"22.6"|""|"deg C"|""|""|""|""|""|""|""
"21FLPBCH"|"15"|""|"26 48 45.78"|""|"-80 9 22.19"|"3234B"|"0311202415C1124S15"|"Field"|"03/11/2024 09:50:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"14925260"|"Dissolved Oxygen"|"3.15"|""|"mg/L"|""|""|""|""|""|""|""
"21FLPBCH"|"18D"|""|"26 37 44.87"|""|"-80 2 44.6"|"3226F1"|"0826202418DH2624SD"|"Field"|"08/26/2024 12:31:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"16255824"|"Dissolved Oxygen"|"6.49"|""|"mg/L"|""|""|""|""|""|""|""
"21FLPBCH"|"18D"|""|"26 37 44.87"|""|"-80 2 44.6"|"3226F1"|"0826202418DH2624SD"|"Field"|"08/26/2024 12:31:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"16255828"|"Salinity"|"19.82"|""|"PSU"|""|""|""|""|""|""|""
"21FLPBCH"|"18D"|""|"26 37 44.87"|""|"-80 2 44.6"|"3226F1"|"0826202418DH2624SD"|"Field"|"08/26/2024 12:31:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"16255826"|"pH"|"7.57"|""|"SU"|""|""|""|""|""|""|""
"21FLPBCH"|"18D"|""|"26 37 44.87"|""|"-80 2 44.6"|"3226F1"|"0826202418DH2624SD"|"Field"|"08/26/2024 12:31:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"16255829"|"Temperature, Water"|"29.9"|""|"deg C"|""|""|""|""|""|""|""
"21FLPBCH"|"18C"|""|"26 38 31.28"|""|"-80 2 27.92"|"3226F1"|"0826202418CH2624SC"|"Field"|"08/26/2024 12:57:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"16255820"|"pH"|"7.55"|""|"SU"|""|""|""|""|""|""|""
"21FLPBCH"|"18C"|""|"26 38 31.28"|""|"-80 2 27.92"|"3226F1"|"0826202418CH2624SC"|"Field"|"08/26/2024 12:57:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"16255822"|"Salinity"|"20.27"|""|"PSU"|""|""|""|""|""|""|""
"21FLPBCH"|"18C"|""|"26 38 31.28"|""|"-80 2 27.92"|"3226F1"|"0826202418CH2624SC"|"Field"|"08/26/2024 12:57:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"16255818"|"Dissolved Oxygen"|"5.15"|""|"mg/L"|""|""|""|""|""|""|""
"21FLPBCH"|"18C"|""|"26 38 31.28"|""|"-80 2 27.92"|"3226F1"|"0826202418CH2624SC"|"Field"|"08/26/2024 12:57:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"16255823"|"Temperature, Water"|"30.2"|""|"deg C"|""|""|""|""|""|""|""
"21FLPBCH"|"11"|""|"26 49 53.52"|""|"-80 3 36.84"|"3226E1"|"0827202411H2724SA"|"Field"|"08/27/2024 10:20:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"16255870"|"Salinity"|"26.34"|""|"PSU"|""|""|""|""|""|""|""
"21FLPBCH"|"11"|""|"26 49 53.52"|""|"-80 3 36.84"|"3226E1"|"0827202411H2724SA"|"Field"|"08/27/2024 10:20:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"16255866"|"Dissolved Oxygen"|"5.29"|""|"mg/L"|""|""|""|""|""|""|""
"21FLPBCH"|"11"|""|"26 49 53.52"|""|"-80 3 36.84"|"3226E1"|"0827202411H2724SA"|"Field"|"08/27/2024 10:20:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"16255871"|"Temperature, Water"|"29.9"|""|"deg C"|""|""|""|""|""|""|""
"21FLPBCH"|"11"|""|"26 49 53.52"|""|"-80 3 36.84"|"3226E1"|"0827202411H2724SA"|"Field"|"08/27/2024 10:20:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"16255868"|"pH"|"7.56"|""|"SU"|""|""|""|""|""|""|""
"21FLPBCH"|"31E"|""|"26 25 25.93"|""|"-80 12 13.97"|"3262B1"|"1218202331EL1823S31E"|"Field"|"12/18/2023 11:26:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"14412274"|"Dissolved Oxygen"|"6.27"|""|"mg/L"|""|""|""|""|""|""|""
"21FLPBCH"|"31E"|""|"26 25 25.93"|""|"-80 12 13.97"|"3262B1"|"1218202331EL1823S31E"|"Field"|"12/18/2023 11:26:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"14412276"|"pH"|"7.74"|""|"SU"|""|""|""|""|""|""|""
"21FLPBCH"|"31E"|""|"26 25 25.93"|""|"-80 12 13.97"|"3262B1"|"1218202331EL1823S31E"|"Field"|"12/18/2023 11:26:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"14412278"|"Temperature, Water"|"20.6"|""|"deg C"|""|""|""|""|""|""|""
"21FLPBCH"|"18C"|""|"26 38 31.28"|""|"-80 2 27.92"|"3226F1"|"0221202418CB2124S18C"|"Field"|"02/21/2024 11:15:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"14846101"|"Dissolved Oxygen"|"7.39"|""|"mg/L"|""|""|""|""|""|""|""
"21FLPBCH"|"18C"|""|"26 38 31.28"|""|"-80 2 27.92"|"3226F1"|"0221202418CB2124S18C"|"Field"|"02/21/2024 11:15:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"14846103"|"pH"|"7.77"|""|"SU"|""|""|""|""|""|""|""
"21FLPBCH"|"18C"|""|"26 38 31.28"|""|"-80 2 27.92"|"3226F1"|"0221202418CB2124S18C"|"Field"|"02/21/2024 11:15:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"14846106"|"Temperature, Water"|"17.7"|""|"deg C"|""|""|""|""|""|""|""
"21FLPBCH"|"18C"|""|"26 38 31.28"|""|"-80 2 27.92"|"3226F1"|"0221202418CB2124S18C"|"Field"|"02/21/2024 11:15:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"14846105"|"Salinity"|"28.71"|""|"PSU"|""|""|""|""|""|""|""
"21FLPBCH"|"13"|""|"26 48 30.65"|""|"-80 3 21.46"|"3226E1"|"0326202413C2624S13"|"Field"|"03/26/2024 12:20:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"15040958"|"Dissolved Oxygen"|"7.34"|""|"mg/L"|""|""|""|""|""|""|""
"21FLPBCH"|"13"|""|"26 48 30.65"|""|"-80 3 21.46"|"3226E1"|"0326202413C2624S13"|"Field"|"03/26/2024 12:20:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"15040962"|"Salinity"|"28.15"|""|"PSU"|""|""|""|""|""|""|""
"21FLPBCH"|"13"|""|"26 48 30.65"|""|"-80 3 21.46"|"3226E1"|"0326202413C2624S13"|"Field"|"03/26/2024 12:20:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"15040963"|"Temperature, Water"|"23.1"|""|"deg C"|""|""|""|""|""|""|""
"21FLPBCH"|"13"|""|"26 48 30.65"|""|"-80 3 21.46"|"3226E1"|"0326202413C2624S13"|"Field"|"03/26/2024 12:20:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"15040960"|"pH"|"8.17"|""|"SU"|""|""|""|""|""|""|""
"21FLPBCH"|"18D"|""|"26 37 44.87"|""|"-80 2 44.6"|"3226F1"|"0416202418DD1624S"|"Sample"|"04/16/2024 10:20:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"15312296"|"Chlorophyll a- corrected"|"2.5"|""|"ug/L"|"1"|"5"|"I"|"Total"|"E84973"|""|""
"21FLPBCH"|"18D"|""|"26 37 44.87"|""|"-80 2 44.6"|"3226F1"|"0416202418DD1624S"|"Sample"|"04/16/2024 10:20:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"15312307"|"Nitrate-Nitrite (N)"|"0.015"|""|"mg/L"|"0.015"|"0.05"|"U"|"Total"|"E84973"|""|""
"21FLPBCH"|"18D"|""|"26 37 44.87"|""|"-80 2 44.6"|"3226F1"|"0416202418DD1624S"|"Sample"|"04/16/2024 10:20:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"15312308"|"Phosphorus- Total"|"0.027"|""|"mg/L"|"0.0028"|"0.004"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"18D"|""|"26 37 44.87"|""|"-80 2 44.6"|"3226F1"|"0416202418DD1624S"|"Sample"|"04/16/2024 10:20:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"15312297"|"Turbidity"|"4.5"|""|"NTU"|"0.2"|"0.2"|""|""|"E84973"|""|""
"21FLPBCH"|"18D"|""|"26 37 44.87"|""|"-80 2 44.6"|"3226F1"|"0416202418DD1624S"|"Sample"|"04/16/2024 10:20:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"15312300"|"Nitrogen- Total Kjeldahl"|"0.26"|""|"mg/L"|"0.2"|"0.5"|"I"|"Total"|"E84973"|""|""
"21FLPBCH"|"18D"|""|"26 37 44.87"|""|"-80 2 44.6"|"3226F1"|"0416202418DD1624S"|"Sample"|"04/16/2024 10:20:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"15312302"|"Ammonia (N)"|"0.04"|""|"mg/L"|"0.035"|"0.05"|"I"|"Total"|"E84973"|""|""
"21FLPBCH"|"18D"|""|"26 37 44.87"|""|"-80 2 44.6"|"3226F1"|"0416202418DD1624S"|"Sample"|"04/16/2024 10:20:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"15312305"|"Orthophosphate (P)"|"0.0051"|""|"mg/L"|"0.0038"|"0.004"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"15"|""|"26 48 45.78"|""|"-80 9 22.19"|"3234B"|"0513202415E1324S"|"Sample"|"05/13/2024 09:40:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"16102559"|"Nitrate-Nitrite (N)"|"0.015"|""|"mg/L"|"0.015"|"0.05"|"U"|"Total"|"E84973"|"[J(M1)] Estimated Value. Matrix spike recovery exceeded QC limits.  Batch accepted based on laboratory control sample (LCS) recovery."|""
"21FLPBCH"|"15"|""|"26 48 45.78"|""|"-80 9 22.19"|"3234B"|"0513202415E1324S"|"Sample"|"05/13/2024 09:40:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"16102562"|"Phosphorus- Total"|"0.02"|""|"mg/L"|"0.0028"|"0.004"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"15"|""|"26 48 45.78"|""|"-80 9 22.19"|"3234B"|"0513202415E1324S"|"Sample"|"05/13/2024 09:40:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"16102557"|"Chlorophyll a- corrected"|"1"|""|"ug/L"|"1"|"5"|"U"|"Total"|"E84973"|""|""
"21FLPBCH"|"15"|""|"26 48 45.78"|""|"-80 9 22.19"|"3234B"|"0513202415E1324S"|"Sample"|"05/13/2024 09:40:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"16102561"|"Orthophosphate (P)"|"0.0038"|""|"mg/L"|"0.0038"|"0.004"|"QU"|"Total"|"E84973"|"[Q] Sample held beyond the accepted holding time."|""
"21FLPBCH"|"15"|""|"26 48 45.78"|""|"-80 9 22.19"|"3234B"|"0513202415E1324S"|"Sample"|"05/13/2024 09:40:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"16102560"|"Ammonia (N)"|"0.062"|""|"mg/L"|"0.035"|"0.05"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"15"|""|"26 48 45.78"|""|"-80 9 22.19"|"3234B"|"0513202415E1324S"|"Sample"|"05/13/2024 09:40:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"16102565"|"Nitrogen- Total Kjeldahl"|"0.81"|""|"mg/L"|"0.2"|"0.5"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"15"|""|"26 48 45.78"|""|"-80 9 22.19"|"3234B"|"0513202415E1324S"|"Sample"|"05/13/2024 09:40:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"16102567"|"Turbidity"|"0.95"|""|"NTU"|"0.2"|"0.2"|"Q"|""|"E84973"|"[Q] Sample held beyond the accepted holding time."|""
"21FLPBCH"|"12A"|""|"26 45 31.43"|""|"-80 5 17.59"|"3242"|"0923202412AI2324S"|"Sample"|"09/23/2024 10:43:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"16534160"|"Nitrogen- Total Kjeldahl"|"0.84"|""|"mg/L"|"0.2"|"0.5"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"12A"|""|"26 45 31.43"|""|"-80 5 17.59"|"3242"|"0923202412AI2324S"|"Sample"|"09/23/2024 10:43:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"16534149"|"Nitrate-Nitrite (N)"|"0.1"|""|"mg/L"|"0.015"|"0.05"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"12A"|""|"26 45 31.43"|""|"-80 5 17.59"|"3242"|"0923202412AI2324S"|"Sample"|"09/23/2024 10:43:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"16534153"|"Ammonia (N)"|"0.11"|""|"mg/L"|"0.035"|"0.05"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"12A"|""|"26 45 31.43"|""|"-80 5 17.59"|"3242"|"0923202412AI2324S"|"Sample"|"09/23/2024 10:43:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"16534156"|"Turbidity"|"2.6"|""|"NTU"|"0.2"|"0.2"|""|""|"E84973"|""|""
"21FLPBCH"|"12A"|""|"26 45 31.43"|""|"-80 5 17.59"|"3242"|"0923202412AI2324S"|"Sample"|"09/23/2024 10:43:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"16534148"|"Phosphorus- Total"|"0.07"|""|"mg/L"|"0.0028"|"0.004"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"12A"|""|"26 45 31.43"|""|"-80 5 17.59"|"3242"|"0923202412AI2324S"|"Sample"|"09/23/2024 10:43:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"16534151"|"Orthophosphate (P)"|"0.0038"|""|"mg/L"|"0.0038"|"0.004"|"U"|"Total"|"E84973"|""|""
"21FLPBCH"|"12A"|""|"26 45 31.43"|""|"-80 5 17.59"|"3242"|"0923202412AI2324S"|"Sample"|"09/23/2024 10:43:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"16534155"|"Chlorophyll a- corrected"|"10.3"|""|"ug/L"|"1"|"5"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"16"|""|"26 52 19.61"|""|"-80 14 44.48"|"3234C"|"0109202416A924S"|"Sample"|"01/09/2024 10:05:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"14664446"|"Nitrogen- Total Kjeldahl"|"0.73"|""|"mg/L"|"0.2"|"0.5"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"16"|""|"26 52 19.61"|""|"-80 14 44.48"|"3234C"|"0109202416A924S"|"Sample"|"01/09/2024 10:05:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"14664440"|"Ammonia (N)"|"0.053"|""|"mg/L"|"0.035"|"0.05"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"16"|""|"26 52 19.61"|""|"-80 14 44.48"|"3234C"|"0109202416A924S"|"Sample"|"01/09/2024 10:05:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"14664452"|"Chlorophyll a- corrected"|"1"|""|"ug/L"|"1"|"5"|"U"|"Total"|"E84973"|""|""
"21FLPBCH"|"16"|""|"26 52 19.61"|""|"-80 14 44.48"|"3234C"|"0109202416A924S"|"Sample"|"01/09/2024 10:05:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"14664443"|"Turbidity"|"1.2"|""|"NTU"|"0.2"|"0.2"|""|""|"E84973"|""|""
"21FLPBCH"|"16"|""|"26 52 19.61"|""|"-80 14 44.48"|"3234C"|"0109202416A924S"|"Sample"|"01/09/2024 10:05:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"14664450"|"Phosphorus- Total"|"0.013"|""|"mg/L"|"0.0028"|"0.004"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"16"|""|"26 52 19.61"|""|"-80 14 44.48"|"3234C"|"0109202416A924S"|"Sample"|"01/09/2024 10:05:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"14664451"|"Orthophosphate (P)"|"0.0038"|""|"mg/L"|"0.0038"|"0.004"|"U"|"Total"|"E84973"|""|""
"21FLPBCH"|"16"|""|"26 52 19.61"|""|"-80 14 44.48"|"3234C"|"0109202416A924S"|"Sample"|"01/09/2024 10:05:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"14664453"|"Nitrate-Nitrite (N)"|"0.031"|""|"mg/L"|"0.015"|"0.05"|"I"|"Total"|"E84973"|""|""
"21FLPBCH"|"13"|""|"26 48 30.65"|""|"-80 3 21.46"|"3226E1"|"0417202413D1724S13"|"Field"|"04/17/2024 13:00:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"15312393"|"Dissolved Oxygen"|"6.66"|""|"mg/L"|""|""|""|""|""|""|""
"21FLPBCH"|"13"|""|"26 48 30.65"|""|"-80 3 21.46"|"3226E1"|"0417202413D1724S13"|"Field"|"04/17/2024 13:00:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"15312395"|"pH"|"8.37"|""|"SU"|""|""|""|""|""|""|""
